Temperature,Pressure,Voltage,Theta
285.244897959184,14.7457627118644,1.91734240727661,0.33966972502442
285.244897959184,15.2542372881356,1.91734234707876,0.339662305236749
285.244897959184,15.7627118644068,1.91734228916309,0.339655364438513
285.244897959184,16.271186440678,1.91734223346021,0.339648857697785
285.244897959184,16.7796610169492,1.91734217989227,0.339642745532068
285.244897959184,17.2881355932203,1.91734212837656,0.339636993106461
285.244897959184,17.7966101694915,1.91734207882817,0.339631569569356
285.244897959184,18.3050847457627,1.91734203116184,0.339626447498912
285.244897959184,18.8135593220339,1.91734198529329,0.339621602439332
285.244897959184,19.3220338983051,1.91734194114016,0.339617012510402
285.244897959184,19.8305084745763,1.9173418986226,0.339612658077125
285.244897959184,20.3389830508475,1.91734185766369,0.339608521468937
285.244897959184,20.8474576271186,1.91734181818969,0.339604586740031
285.244897959184,21.3559322033898,1.91734178013014,0.339600839463934
285.244897959184,21.864406779661,1.91734174341793,0.339597266556764
285.244897959184,22.3728813559322,1.91734170798924,0.339593856124597
285.244897959184,22.8813559322034,1.91734167378351,0.339590597331192
285.244897959184,23.3898305084746,1.91734164074332,0.339587480282981
285.244897959184,23.8983050847458,1.91734160881428,0.339584495928739
285.244897959184,24.4067796610169,1.91734157794493,0.339581635971812
285.244897959184,24.9152542372881,1.91734154808654,0.339578892793084
285.244897959184,25.4237288135593,1.91734151919305,0.3395762593832
285.244897959184,25.9322033898305,1.91734149122088,0.339573729282764
285.244897959184,26.4406779661017,1.91734146412882,0.339571296529439
285.244897959184,26.9491525423729,1.91734143787787,0.339568955611034
285.244897959184,27.4576271186441,1.91734141243116,0.339566701423815
285.244897959184,27.9661016949153,1.91734138775378,0.339564529235356
285.244897959184,28.4745762711864,1.91734136381271,0.339562434651376
285.244897959184,28.9830508474576,1.91734134057665,0.339560413586067
285.244897959184,29.4915254237288,1.91734131801599,0.339558462235494
285.244897959184,30.0,1.91734129610266,0.339556577053697
287.285714285714,1.01694915254237,1.91102531775741,0.326503087467914
287.285714285714,1.52542372881356,1.91106919402329,0.325311465828658
287.285714285714,2.03389830508475,1.91107944220478,0.324718910818217
287.285714285714,2.54237288135593,1.91108164636193,0.324364412846463
287.285714285714,3.05084745762712,1.91108142145608,0.324128510561434
287.285714285714,3.5593220338983,1.91108041428439,0.323960218900946
287.285714285714,4.06779661016949,1.91107918941279,0.32383411479611
287.285714285714,4.57627118644068,1.91107795558419,0.323736101678564
287.285714285714,5.08474576271186,1.91107678994955,0.32365773389193
287.285714285714,5.59322033898305,1.9110757174146,0.323593643009107
287.285714285714,6.10169491525424,1.91107474150181,0.323540253326392
287.285714285714,6.61016949152542,1.91107385715085,0.323495091199525
287.285714285714,7.11864406779661,1.91107305623682,0.323456390838904
287.285714285714,7.6271186440678,1.91107232997706,0.323422858015578
287.285714285714,8.13559322033898,1.91107166995423,0.323393522498051
287.285714285714,8.64406779661017,1.9110710685098,0.323367642636894
287.285714285714,9.15254237288136,1.91107051885033,0.323344641792953
287.285714285714,9.66101694915254,1.91107001502636,0.323324064863848
287.285714285714,10.1694915254237,1.91106955185924,0.323305547866718
287.285714285714,10.6779661016949,1.91106912485182,0.323288796220617
287.285714285714,11.1864406779661,1.91106873009906,0.323273568957748
287.285714285714,11.6949152542373,1.91106836420589,0.323259667057403
287.285714285714,12.2033898305085,1.9110680242144,0.323246924699068
287.285714285714,12.7118644067797,1.91106770754097,0.323235202616599
287.285714285714,13.2203389830508,1.91106741192244,0.323224382987344
287.285714285714,13.728813559322,1.9110671353704,0.323214365457924
287.285714285714,14.2372881355932,1.91106687613248,0.323205064022295
287.285714285714,14.7457627118644,1.91106663265958,0.323196404546215
287.285714285714,15.2542372881356,1.91106640357818,0.323188322787179
287.285714285714,15.7627118644068,1.91106618766679,0.32318076279785
287.285714285714,16.271186440678,1.91106598383599,0.323173675629064
287.285714285714,16.7796610169492,1.91106579111145,0.323167018268803
287.285714285714,17.2881355932203,1.9110656086194,0.323160752768519
287.285714285714,17.7966101694915,1.91106543557419,0.323154845519339
287.285714285714,18.3050847457627,1.91106527126766,0.323149266648967
287.285714285714,18.8135593220339,1.91106511505992,0.323143989516441
287.285714285714,19.3220338983051,1.91106496637145,0.323138990286715
287.285714285714,19.8305084745763,1.91106482467621,0.32313424757073
287.285714285714,20.3389830508475,1.91106468949568,0.323129742119492
287.285714285714,20.8474576271186,1.91106456039367,0.323125456562957
287.285714285714,21.3559322033898,1.91106443697179,0.323121375186227
287.285714285714,21.864406779661,1.91106431886548,0.323117483736993
287.285714285714,22.3728813559322,1.91106420574049,0.323113769259251
287.285714285714,22.8813559322034,1.91106409728987,0.323110219949201
287.285714285714,23.3898305084746,1.91106399323121,0.323106825029942
287.285714285714,23.8983050847458,1.91106389330429,0.323103574642185
287.285714285714,24.4067796610169,1.91106379726894,0.323100459748615
287.285714285714,24.9152542372881,1.91106370490315,0.32309747204999
287.285714285714,25.4237288135593,1.91106361600139,0.323094603911292
